accuracy_after_ft,accuracy_before_ft,accuracy_drop,accuracy_recovery,achieved_sparsity_global,error,method,pruning_method,run_dir,seed,target_sparsity
0.01,0.01,0.7114,0.0,0.6808712121212122,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.7
0.01,0.01,0.7114,0.0,0.7772253787878788,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.9
0.7178,0.7178,0.0036000000000000476,0.0,0.09990530303030302,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.1
0.0542,0.0542,0.6672,0.0,0.29640151515151514,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.3
0.0189,0.0189,0.7025,0.0,0.4817708333333333,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.5
0.0103,0.0103,0.7111000000000001,0.0,0.6808712121212122,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.7
0.01,0.01,0.7114,0.0,0.7772253787878788,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.9
0.7156,0.7156,0.0038000000000000256,0.0,0.09990530303030302,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.1
0.176,0.176,0.5434000000000001,0.0,0.2999526515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.3
0.0126,0.0126,0.7068000000000001,0.0,0.4817708333333333,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.5
0.01,0.01,0.7094,0.0,0.6787405303030303,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.7
0.01,0.01,0.7094,0.0,0.7760416666666666,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.8
0.01,0.01,0.7094,0.0,0.8700284090909091,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.9
0.714,0.714,0.005400000000000071,0.0,0.09990530303030302,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.1
0.024,0.024,0.6954,0.0,0.29640151515151514,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.3
0.0169,0.0169,0.7025,0.0,0.4817708333333333,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.5
0.01,0.01,0.7094,0.0,0.6796875,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.7
0.01,0.01,0.7094,0.0,0.7765151515151515,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.8
0.01,0.01,0.7094,0.0,0.8752367424242424,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.9
0.487,0.487,0.23240000000000005,0.0,0.09990530303030302,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.1
0.0779,0.0779,0.6415000000000001,0.0,0.2999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.3
0.011,0.011,0.7084,0.0,0.5,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.5
0.01,0.01,0.7094,0.0,0.6998106060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.7
0.01,0.01,0.7094,0.0,0.7999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.8
0.01,0.01,0.7094,0.0,0.8937026515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.9
0.7103,0.7103,0.009099999999999997,0.0,0.09990530303030302,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.1
0.0283,0.0283,0.6911,0.0,0.29640151515151514,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.3
0.01,0.01,0.7094,0.0,0.4817708333333333,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.5
0.01,0.01,0.7094,0.0,0.6796875,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.7
0.01,0.01,0.7094,0.0,0.7765151515151515,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.8
0.01,0.01,0.7094,0.0,0.8752367424242424,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.9
0.7123,0.7123,0.007099999999999995,0.0,0.09990530303030302,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.1
0.0402,0.0402,0.6792,0.0,0.29640151515151514,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.3
0.0112,0.0112,0.7082,0.0,0.4817708333333333,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.5
0.01,0.01,0.7094,0.0,0.6796875,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.7
0.01,0.01,0.7094,0.0,0.7765151515151515,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.8
0.01,0.01,0.7094,0.0,0.8752367424242424,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184435_13530256,456,0.9
0.7147,0.7147,0.005600000000000049,0.0,0.09990530303030302,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.1
0.0679,0.0679,0.6524000000000001,0.0,0.2999526515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.3
0.01,0.01,0.7103,0.0,0.4815340909090909,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.5
0.01,0.01,0.7103,0.0,0.6782670454545454,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.7
0.01,0.01,0.7103,0.0,0.7760416666666666,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.8
0.01,0.01,0.7103,0.0,0.8705018939393939,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.9
0.714,0.714,0.006300000000000083,0.0,0.09990530303030302,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.1
0.0491,0.0491,0.6712,0.0,0.2980587121212121,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.3
0.0123,0.0123,0.7080000000000001,0.0,0.4817708333333333,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.5
0.01,0.01,0.7103,0.0,0.6789772727272727,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.7
0.01,0.01,0.7103,0.0,0.7760416666666666,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.8
0.01,0.01,0.7103,0.0,0.8747632575757576,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.9
0.1978,0.1978,0.5225000000000001,0.0,0.09990530303030302,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.1
0.0428,0.0428,0.6775000000000001,0.0,0.2999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.3
0.0145,0.0145,0.7058000000000001,0.0,0.5,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.5
0.01,0.01,0.7103,0.0,0.6998106060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.7
0.01,0.01,0.7103,0.0,0.7999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.8
0.01,0.01,0.7103,0.0,0.8951231060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.9
0.6688,0.6688,0.0515000000000001,0.0,0.09990530303030302,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.1
0.0227,0.0227,0.6976,0.0,0.2980587121212121,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.3
0.01,0.01,0.7103,0.0,0.4817708333333333,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.5
0.01,0.01,0.7103,0.0,0.6789772727272727,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.7
0.01,0.01,0.7103,0.0,0.7760416666666666,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.8
0.01,0.01,0.7103,0.0,0.8747632575757576,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.9
0.7162,0.7162,0.0041000000000001036,0.0,0.09990530303030302,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.1
0.0815,0.0815,0.6388,0.0,0.2980587121212121,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.3
0.0126,0.0126,0.7077,0.0,0.4817708333333333,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.5
0.01,0.01,0.7103,0.0,0.6789772727272727,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.7
0.01,0.01,0.7103,0.0,0.7760416666666666,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.8
0.01,0.01,0.7103,0.0,0.8747632575757576,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184726_13530274,1011,0.9
0.713,0.713,0.011500000000000066,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.1
0.0216,0.0216,0.7029000000000001,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.3
0.01,0.01,0.7145,0.0,0.4815340909090909,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.5
0.01,0.01,0.7145,0.0,0.678030303030303,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.7
0.01,0.01,0.7145,0.0,0.7762784090909091,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.8
0.01,0.01,0.7145,0.0,0.8705018939393939,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.9
0.718,0.718,0.006500000000000061,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.1
0.0427,0.0427,0.6818000000000001,0.0,0.296875,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.3
0.0103,0.0103,0.7142000000000001,0.0,0.48271780303030304,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.5
0.01,0.01,0.7145,0.0,0.6811079545454546,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.7
0.01,0.01,0.7145,0.0,0.7760416666666666,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.8
0.01,0.01,0.7145,0.0,0.8754734848484849,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.9
0.3208,0.3208,0.40370000000000006,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.1
0.0736,0.0736,0.6509,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.3
0.0146,0.0146,0.7099000000000001,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.5
0.01,0.01,0.7145,0.0,0.6998106060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.7
0.01,0.01,0.7145,0.0,0.7971117424242424,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.8
0.01,0.01,0.7145,0.0,0.8915719696969697,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.9
0.7011,0.7011,0.023400000000000087,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.1
0.0471,0.0471,0.6774,0.0,0.296875,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.3
0.01,0.01,0.7145,0.0,0.48271780303030304,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.5
0.01,0.01,0.7145,0.0,0.6811079545454546,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.7
0.01,0.01,0.7145,0.0,0.7760416666666666,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.8
0.01,0.01,0.7145,0.0,0.8754734848484849,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.9
0.7182,0.7182,0.006300000000000083,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.1
0.0188,0.0188,0.7057,0.0,0.296875,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.3
0.0106,0.0106,0.7139,0.0,0.48271780303030304,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.5
0.01,0.01,0.7145,0.0,0.6811079545454546,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.7
0.01,0.01,0.7145,0.0,0.7760416666666666,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.8
0.01,0.01,0.7145,0.0,0.8754734848484849,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260516_162944_13306396,42,0.9
0.7236,0.7236,0.0022999999999999687,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.1
0.1229,0.1229,0.603,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.3
0.014,0.014,0.7119,0.0,0.4815340909090909,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.5
0.01,0.01,0.7159,0.0,0.6775568181818182,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.7
0.01,0.01,0.7159,0.0,0.7760416666666666,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.8
0.01,0.01,0.7159,0.0,0.8709753787878788,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.9
0.7177,0.7177,0.008199999999999985,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.1
0.0613,0.0613,0.6646,0.0,0.2959280303030303,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.3
0.0148,0.0148,0.7111,0.0,0.4824810606060606,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.5
0.01,0.01,0.7159,0.0,0.6796875,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.7
0.01,0.01,0.7159,0.0,0.7760416666666666,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.8
0.01,0.01,0.7159,0.0,0.8752367424242424,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.9
0.5434,0.5434,0.1825,0.0,0.09990530303030302,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.1
0.0873,0.0873,0.6386,0.0,0.2999526515151515,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.3
0.0148,0.0148,0.7111,0.0,0.5,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.5
0.0101,0.0101,0.7158,0.0,0.6998106060606061,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.7
0.01,0.01,0.7159,0.0,0.7994791666666666,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.8
0.01,0.01,0.7159,0.0,0.8908617424242424,,bp_tard,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.9
0.7106,0.7106,0.01529999999999998,0.0,0.09990530303030302,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.1
0.0377,0.0377,0.6882,0.0,0.2959280303030303,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.3
0.01,0.01,0.7159,0.0,0.4824810606060606,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.5
0.01,0.01,0.7159,0.0,0.6796875,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.7
0.01,0.01,0.7159,0.0,0.7760416666666666,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.8
0.01,0.01,0.7159,0.0,0.8752367424242424,,bp_tard,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.9
0.7229,0.7229,0.0030000000000000027,0.0,0.09990530303030302,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.1
0.0518,0.0518,0.6741,0.0,0.2959280303030303,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.3
0.014,0.014,0.7119,0.0,0.4824810606060606,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.5
0.01,0.01,0.7159,0.0,0.6796875,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.7
0.01,0.01,0.7159,0.0,0.7760416666666666,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.8
0.01,0.01,0.7159,0.0,0.8752367424242424,,bp_tard,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092633_13469060,1011,0.9
0.7212,0.7212,0.0036000000000000476,0.0,0.09990530303030302,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.1
0.074,0.074,0.6508,0.0,0.2999526515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.3
0.0216,0.0216,0.7032,0.0,0.4817708333333333,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.5
0.0119,0.0119,0.7129,0.0,0.6792140151515151,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.7
0.0102,0.0102,0.7146,0.0,0.7765151515151515,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.8
0.01,0.01,0.7148,0.0,0.8731060606060606,,bp_tard,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.9
0.7198,0.7198,0.0050000000000000044,0.0,0.09990530303030302,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.1
0.0476,0.0476,0.6772,0.0,0.29545454545454547,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.3
0.01,0.01,0.7148,0.0,0.4817708333333333,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.5
0.01,0.01,0.7148,0.0,0.6808712121212122,,bp_tard,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_tard_e100_20260517_092644_13469057,123,0.7
