run_dir,layer_name,n_channels,n_patches,cos_mean,cos_std,abs_cos_mean,cos_p25,cos_p50,cos_p75,sigma_norm_mean,g_t_norm_mean
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,conv1,24,131072,-0.019865795969963074,0.5651533603668213,0.4743659198284149,-0.5318789482116699,-0.03431358188390732,0.37998104095458984,1.4926868677139282,1.0051209926605225
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer1.0.conv1,24,131072,0.021230215206742287,0.1705634891986847,0.14385947585105896,-0.12415552884340286,0.00486238207668066,0.14368058741092682,0.2941160500049591,0.22160691022872925
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer1.0.conv2,24,131072,0.0006014604005031288,0.09856559336185455,0.08623167872428894,-0.08682571351528168,-0.014995317906141281,0.09311297535896301,0.18245697021484375,0.09177368879318237
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer1.1.conv1,24,131072,-0.008311871439218521,0.149398073554039,0.12385912984609604,-0.1294153332710266,-0.013581642881035805,0.09080405533313751,0.3877972662448883,0.2228006273508072
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer1.1.conv2,24,131072,-0.026872605085372925,0.18243049085140228,0.16587305068969727,-0.1558639258146286,-0.10143345594406128,0.11796321719884872,0.03178166225552559,0.039573509246110916
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer2.0.conv1,48,131072,-0.006592450197786093,0.13196295499801636,0.1077917218208313,-0.11789677292108536,-0.014697480946779251,0.08091327548027039,0.760184109210968,0.22783313691616058
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer2.0.conv2,48,131072,0.07002951949834824,0.19790522754192352,0.18465697765350342,-0.10391756892204285,0.11163396388292313,0.22628670930862427,0.19146887958049774,0.15061645209789276
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer2.0.downsample.0,48,131072,0.0068252296186983585,0.14755581319332123,0.11747753620147705,-0.09458793699741364,-0.014122433960437775,0.0903766080737114,0.08694521337747574,0.08209765702486038
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer2.1.conv1,48,131072,0.039750635623931885,0.18629486858844757,0.1588590145111084,-0.08591535687446594,0.028942182660102844,0.15630201995372772,0.49183738231658936,0.46269115805625916
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer2.1.conv2,48,131072,-0.038143500685691833,0.11482430249452591,0.09736710041761398,-0.14856502413749695,-0.004052113275974989,0.0469769686460495,0.05451386794447899,0.09445947408676147
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer3.0.conv1,96,131072,-0.058234646916389465,0.1630285233259201,0.14141298830509186,-0.17948080599308014,-0.07447636127471924,0.03968879580497742,0.7856363654136658,0.4902975857257843
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer3.0.conv2,96,131072,-0.03548549488186836,0.16176889836788177,0.13971810042858124,-0.1619834154844284,-0.03730501979589462,0.09015294909477234,0.2362445741891861,0.35769081115722656
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer3.0.downsample.0,96,131072,-0.01865365356206894,0.17591409385204315,0.14147619903087616,-0.14167490601539612,-0.020844504237174988,0.11537448316812515,0.10686550289392471,0.18629467487335205
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer3.1.conv1,96,131072,0.002833529142662883,0.09663785248994827,0.07700047641992569,-0.05561421811580658,-0.004074257332831621,0.06682056933641434,0.4484635889530182,0.6197074055671692
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer3.1.conv2,96,131072,-0.07787156850099564,0.07934144139289856,0.09721671789884567,-0.12840089201927185,-0.08667435497045517,-0.045277684926986694,0.028112931177020073,0.11321244388818741
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer4.0.conv1,192,32768,-0.02879963628947735,0.11512814462184906,0.09650397300720215,-0.10676233470439911,-0.028219422325491905,0.05025295168161392,0.474616140127182,0.6104655861854553
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer4.0.conv2,192,32768,-0.017522960901260376,0.09659253805875778,0.0804285779595375,-0.07987643033266068,-0.033167969435453415,0.04465523362159729,0.08696410804986954,0.3565017282962799
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer4.0.downsample.0,192,32768,-0.02723485790193081,0.1386374831199646,0.11948458105325699,-0.12020952999591827,-0.048842523247003555,0.07593392580747604,0.09212004393339157,0.24914716184139252
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer4.1.conv1,192,32768,-0.06387137621641159,0.07786789536476135,0.08131518959999084,-0.11508993059396744,-0.06573784351348877,-0.009946533478796482,0.2706899344921112,0.7038838863372803
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p35_lam0p3_e100_20260515_171714_13121611,layer4.1.conv2,192,32768,0.0166167002171278,0.0837470293045044,0.0692034512758255,-0.04236481338739395,0.006742279976606369,0.08110930025577545,0.024784838780760765,0.3178539574146271
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,conv1,32,131072,-0.012968279421329498,0.6093189120292664,0.5217154026031494,-0.6203980445861816,0.02857699990272522,0.4891839623451233,1.189263105392456,0.9129229187965393
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer1.0.conv1,32,131072,-0.01868087612092495,0.16932399570941925,0.13949480652809143,-0.17196956276893616,0.008463537320494652,0.09536287188529968,0.2198469042778015,0.18989239633083344
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer1.0.conv2,32,131072,0.006230378523468971,0.08519001305103302,0.07230114191770554,-0.05058731138706207,0.014961427077651024,0.06855365633964539,0.14783674478530884,0.08302962779998779
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer1.1.conv1,32,131072,-0.003938004374504089,0.12422579526901245,0.10296966135501862,-0.08625771105289459,0.001904916949570179,0.10666109621524811,0.3094083070755005,0.20918422937393188
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer1.1.conv2,32,131072,-0.04139412194490433,0.13703159987926483,0.12228768318891525,-0.15052387118339539,-0.04294877499341965,0.08853757381439209,0.024261953309178352,0.04120543226599693
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer2.0.conv1,64,131072,0.03037550486624241,0.15940485894680023,0.12979987263679504,-0.08587472140789032,0.0327434241771698,0.14509236812591553,0.45724695920944214,0.24178849160671234
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer2.0.conv2,64,131072,0.0340457409620285,0.22474393248558044,0.17988425493240356,-0.09943689405918121,0.03918521851301193,0.17908425629138947,0.15541547536849976,0.19747644662857056
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer2.0.downsample.0,64,131072,-0.004981278441846371,0.16107125580310822,0.13687214255332947,-0.1325349658727646,0.015642352402210236,0.11270713061094284,0.0648636743426323,0.08535601943731308
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer2.1.conv1,64,131072,0.07267101854085922,0.19146773219108582,0.15701431035995483,-0.05153442919254303,0.056062810122966766,0.1616176962852478,0.3801993429660797,0.4388401210308075
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer2.1.conv2,64,131072,-0.14126574993133545,0.1939534991979599,0.20399190485477448,-0.32110631465911865,-0.15551355481147766,0.043021298944950104,0.0431395098567009,0.1007915511727333
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer3.0.conv1,128,131072,-0.11212527006864548,0.18550653755664825,0.18408504128456116,-0.2544393539428711,-0.13358336687088013,0.04045858979225159,0.5682594180107117,0.429180383682251
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer3.0.conv2,128,131072,-0.008267831057310104,0.16157475113868713,0.13418129086494446,-0.13691255450248718,-0.0011770287528634071,0.11451880633831024,0.17722611129283905,0.2838914096355438
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer3.0.downsample.0,128,131072,-0.02709118463099003,0.19792687892913818,0.17091794312000275,-0.20069441199302673,-0.04444308951497078,0.12694573402404785,0.08198222517967224,0.15647493302822113
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer3.1.conv1,128,131072,0.0031627253629267216,0.1073841080069542,0.08745096623897552,-0.07233452051877975,0.01590833067893982,0.07875870168209076,0.31544896960258484,0.5144078135490417
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer3.1.conv2,128,131072,-0.12726449966430664,0.0971074029803276,0.14314132928848267,-0.19378024339675903,-0.14714309573173523,-0.07701390236616135,0.020901154726743698,0.1024584174156189
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer4.0.conv1,256,32768,-0.03706652298569679,0.11415409296751022,0.09717316925525665,-0.12272441387176514,-0.035975903272628784,0.041191063821315765,0.3249843418598175,0.500150203704834
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer4.0.conv2,256,32768,-0.0006742752157151699,0.09268558770418167,0.07380978763103485,-0.06127777323126793,0.004701094701886177,0.06609150767326355,0.06340641528367996,0.2797451317310333
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer4.0.downsample.0,256,32768,-0.013425092212855816,0.13648971915245056,0.1154908835887909,-0.12544386088848114,-0.008695253171026707,0.09412544965744019,0.06225327402353287,0.19259648025035858
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer4.1.conv1,256,32768,-0.044684138149023056,0.07278741896152496,0.06840227544307709,-0.08635301142930984,-0.047296468168497086,0.0022614130284637213,0.1645406037569046,0.5099055767059326
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005021_12988882,layer4.1.conv2,256,32768,0.014941427856683731,0.07884835451841354,0.06536727398633957,-0.04218802973628044,0.011324755847454071,0.07351647317409515,0.015471581369638443,0.2492125928401947
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,conv1,32,131072,-0.03142325207591057,0.5795051455497742,0.4888250231742859,-0.5713516473770142,-0.03746742382645607,0.32771989703178406,1.169312834739685,0.7256896495819092
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer1.0.conv1,32,131072,-0.015643000602722168,0.1560015082359314,0.14134308695793152,-0.14908170700073242,-0.01628076657652855,0.11759502440690994,0.21919430792331696,0.16352078318595886
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer1.0.conv2,32,131072,0.013843362219631672,0.09604394435882568,0.07861264050006866,-0.04823845252394676,-0.005194216966629028,0.0774850994348526,0.163711279630661,0.09434907138347626
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer1.1.conv1,32,131072,0.0003009587526321411,0.12565810978412628,0.09462477266788483,-0.04666520282626152,0.008134127594530582,0.07349942624568939,0.3126685917377472,0.16880139708518982
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer1.1.conv2,32,131072,0.015038970857858658,0.09505011141300201,0.07705032825469971,-0.025347597897052765,0.012663416564464569,0.08867184817790985,0.025790754705667496,0.03374987840652466
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer2.0.conv1,64,131072,-0.004870951641350985,0.12573228776454926,0.09844580292701721,-0.07612533867359161,-0.01834600791335106,0.06614194810390472,0.41809093952178955,0.16502462327480316
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer2.0.conv2,64,131072,0.008652299642562866,0.21555617451667786,0.1822565644979477,-0.14705130457878113,0.003026728518307209,0.19866153597831726,0.1469465047121048,0.12087476998567581
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer2.0.downsample.0,64,131072,-0.008873812854290009,0.15600402653217316,0.11955106258392334,-0.11450321972370148,0.012697054073214531,0.07010605931282043,0.05600177124142647,0.05581894516944885
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer2.1.conv1,64,131072,0.09267629683017731,0.12163254618644714,0.1264965534210205,0.018816117197275162,0.10062670707702637,0.19093391299247742,0.3809243142604828,0.29528194665908813
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer2.1.conv2,64,131072,-0.05383261665701866,0.09897910058498383,0.09489715099334717,-0.12500330805778503,-0.05828321352601051,0.01516607217490673,0.03298232704401016,0.06325612962245941
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer3.0.conv1,128,131072,-0.059601981192827225,0.1615206003189087,0.14284108579158783,-0.17932716012001038,-0.08486954867839813,0.04260019585490227,0.5868995785713196,0.3114650249481201
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer3.0.conv2,128,131072,-0.02001151069998741,0.11559704691171646,0.09343557804822922,-0.08892370760440826,-0.012254759669303894,0.06692691147327423,0.18011923134326935,0.24580177664756775
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer3.0.downsample.0,128,131072,-0.0211765319108963,0.19415874779224396,0.16487695276737213,-0.17997406423091888,-0.023643162101507187,0.1440124809741974,0.08720438182353973,0.11789897829294205
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer3.1.conv1,128,131072,0.021899649873375893,0.07808732241392136,0.06477069854736328,-0.03211384266614914,0.01966821774840355,0.07265552133321762,0.34058207273483276,0.4403030574321747
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer3.1.conv2,128,131072,-0.06480997800827026,0.07263196259737015,0.08253540843725204,-0.117404043674469,-0.07279439270496368,-0.018408721312880516,0.023516645655035973,0.09677120298147202
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer4.0.conv1,256,32768,-0.00924521405249834,0.09057670831680298,0.07442059367895126,-0.07928133010864258,-0.011372935026884079,0.05281592905521393,0.3381766378879547,0.427931010723114
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer4.0.conv2,256,32768,-0.01779758743941784,0.07708855718374252,0.06341986358165741,-0.07691922783851624,-0.017084568738937378,0.030102627351880074,0.06374494731426239,0.2491459846496582
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer4.0.downsample.0,256,32768,-0.010967819020152092,0.10156507045030594,0.08620103448629379,-0.08839632570743561,-0.017964057624340057,0.07460363954305649,0.06353168189525604,0.16785171627998352
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer4.1.conv1,256,32768,-0.06881899386644363,0.0708359107375145,0.08190888911485672,-0.11344447731971741,-0.06726594269275665,-0.028924264013767242,0.16651925444602966,0.48232755064964294
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p1_e100_20260515_005205_12988883,layer4.1.conv2,256,32768,0.01882851868867874,0.07214447110891342,0.06089039891958237,-0.03490885719656944,0.016090907156467438,0.07051460444927216,0.015257786028087139,0.2534897029399872
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,conv1,32,131072,-0.06525956839323044,0.568996250629425,0.5100245475769043,-0.6478692293167114,0.06038929522037506,0.3678102493286133,1.261453628540039,0.6536867618560791
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer1.0.conv1,32,131072,0.029385743662714958,0.1486717164516449,0.12598030269145966,-0.07456518709659576,0.06881725788116455,0.1012101024389267,0.20680305361747742,0.12584936618804932
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer1.0.conv2,32,131072,-0.027794206514954567,0.10272842645645142,0.07829112559556961,-0.07763872295618057,-0.02272920310497284,0.03447887673974037,0.15074707567691803,0.07350451499223709
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer1.1.conv1,32,131072,-0.009394323453307152,0.14917540550231934,0.11974306404590607,-0.09128713607788086,0.02257385104894638,0.11280585080385208,0.31469249725341797,0.14259451627731323
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer1.1.conv2,32,131072,-0.00458146445453167,0.1131187453866005,0.09250976145267487,-0.09375743567943573,-0.011240157298743725,0.0784386470913887,0.030124258249998093,0.03270363807678223
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer2.0.conv1,64,131072,0.02665741555392742,0.15987156331539154,0.1325828731060028,-0.082062266767025,0.022233545780181885,0.16331475973129272,0.463618665933609,0.16870157420635223
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer2.0.conv2,64,131072,-0.006226746831089258,0.2062138468027115,0.17322207987308502,-0.16826805472373962,0.020883722230792046,0.12712690234184265,0.15078653395175934,0.15959666669368744
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer2.0.downsample.0,64,131072,0.033912256360054016,0.1686183363199234,0.14777584373950958,-0.08871195465326309,0.04696362093091011,0.17310725152492523,0.06392115354537964,0.05971137806773186
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer2.1.conv1,64,131072,0.07950234413146973,0.15046283602714539,0.13782717287540436,-0.05030456557869911,0.07878650724887848,0.16739535331726074,0.38088810443878174,0.3401164412498474
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer2.1.conv2,64,131072,-0.0853990837931633,0.12483885884284973,0.12984828650951385,-0.17763276398181915,-0.09532800316810608,0.008297115564346313,0.0399194173514843,0.06982289999723434
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer3.0.conv1,128,131072,-0.08797416090965271,0.17287641763687134,0.1616002470254898,-0.2300613671541214,-0.10036446154117584,0.03252667933702469,0.561803936958313,0.3410196602344513
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer3.0.conv2,128,131072,-0.013322333805263042,0.126364603638649,0.1009853333234787,-0.10683602094650269,-0.0037026735953986645,0.07251161336898804,0.17834404110908508,0.24454423785209656
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer3.0.downsample.0,128,131072,0.0004506586119532585,0.17365668714046478,0.14084547758102417,-0.11552270501852036,-0.00196990929543972,0.13360004127025604,0.07521998137235641,0.12507878243923187
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer3.1.conv1,128,131072,-0.0025163604877889156,0.08146937936544418,0.06524871289730072,-0.05760710686445236,-0.0043288180604577065,0.04896676167845726,0.3245099186897278,0.45669934153556824
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer3.1.conv2,128,131072,-0.10301775485277176,0.09638869762420654,0.123374342918396,-0.17512914538383484,-0.11629679054021835,-0.053303420543670654,0.021747179329395294,0.10038110613822937
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer4.0.conv1,256,32768,-0.041623301804065704,0.09919050335884094,0.08646957576274872,-0.11521546542644501,-0.043558184057474136,0.0254024900496006,0.33320295810699463,0.45822447538375854
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer4.0.conv2,256,32768,-0.01679101213812828,0.07092844694852829,0.059000954031944275,-0.0674298107624054,-0.017641782760620117,0.03573770821094513,0.06181219965219498,0.24796509742736816
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer4.0.downsample.0,256,32768,-0.017328336834907532,0.11577499657869339,0.09654546529054642,-0.10416951030492783,-0.015480839647352695,0.06858188658952713,0.06289789080619812,0.17842772603034973
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer4.1.conv1,256,32768,-0.0689798966050148,0.06845376640558243,0.08059066534042358,-0.11539384722709656,-0.06710278987884521,-0.02515289932489395,0.1664060652256012,0.4975988268852234
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_010853_12988886,layer4.1.conv2,256,32768,0.017304198816418648,0.07309900224208832,0.06166253611445427,-0.03872937709093094,0.017326325178146362,0.0650104209780693,0.015903299674391747,0.2511920928955078
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,conv1,32,131072,0.0019739046692848206,0.6278954148292542,0.5548089146614075,-0.7061960697174072,-0.09790806472301483,0.4781001806259155,1.1862742900848389,0.774479329586029
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer1.0.conv1,32,131072,-0.0038020648062229156,0.16059577465057373,0.133772611618042,-0.124955914914608,-0.04641440510749817,0.08232984691858292,0.20233359932899475,0.15835906565189362
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer1.0.conv2,32,131072,-0.0045901574194431305,0.07076957821846008,0.05770507827401161,-0.04858599603176117,-0.0061011966317892075,0.044287100434303284,0.15418656170368195,0.08069078624248505
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer1.1.conv1,32,131072,0.009596196003258228,0.1220015287399292,0.10375284403562546,-0.08568785339593887,0.024138689041137695,0.09851914644241333,0.32610973715782166,0.16813567280769348
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer1.1.conv2,32,131072,0.010679075494408607,0.12809860706329346,0.10726441442966461,-0.08775278180837631,0.01903390884399414,0.1119992583990097,0.024873167276382446,0.03461029753088951
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer2.0.conv1,64,131072,-0.002335113473236561,0.12979066371917725,0.10569841414690018,-0.09209567308425903,-0.014715779572725296,0.08403424918651581,0.4453277289867401,0.16267818212509155
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer2.0.conv2,64,131072,0.013903391547501087,0.14752814173698425,0.12377328425645828,-0.1196790412068367,0.017659908160567284,0.12474270910024643,0.14849111437797546,0.10277064144611359
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer2.0.downsample.0,64,131072,0.0037649869918823242,0.15395542979240417,0.12310916185379028,-0.08101478219032288,-0.006244059652090073,0.11412078142166138,0.05885171517729759,0.05830077826976776
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer2.1.conv1,64,131072,0.08266816288232803,0.13075755536556244,0.12691062688827515,-0.001964998198673129,0.09245793521404266,0.1874602735042572,0.39202967286109924,0.2763918936252594
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer2.1.conv2,64,131072,-0.08432824909687042,0.13418444991111755,0.1372685730457306,-0.18444660305976868,-0.1163858026266098,0.003026580438017845,0.034814104437828064,0.06537256389856339
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer3.0.conv1,128,131072,-0.04851692169904709,0.1575029343366623,0.13854995369911194,-0.1634553223848343,-0.05622200667858124,0.06945989280939102,0.5772193670272827,0.2967221140861511
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer3.0.conv2,128,131072,-0.033041052520275116,0.12417121976613998,0.10433542728424072,-0.12140940874814987,-0.03390298783779144,0.05791444331407547,0.17746028304100037,0.2342710644006729
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_w0p5_lam0p3_e100_20260515_011204_12988887,layer3.0.downsample.0,128,131072,-0.015595215372741222,0.1964440643787384,0.16383549571037292,-0.1686706244945526,-0.009307783097028732,0.13746793568134308,0.0830693319439888,0.11267887055873871
